timestamp,ts,x,y,z,std,roll,pitch,yaw,type,status,format
1637321409.380447,1550139820.42759,1.0173624409205917,0.5149690239219141,-0.3037635858239119,0.43320072130580983,-0.7088243879969018,0.08136265285681385,-1.9310926964533817,position_local,0,json_v2
1637321409.636244,1550139820.6778095,1.0181281412495475,0.5150413484909141,-0.3038564041878481,0.43333745543317426,-0.705647403270096,0.08271242388825631,-1.9340103289384227,position_local,0,json_v2
1637321409.967728,1550139820.9812396,1.0171172180634254,0.5155349461010037,-0.3044564317200774,0.4333483880371862,-0.6830890754208827,0.08216170626559292,-1.9415779773547277,position_local,0,json_v2
1637321410.225109,1550139821.3027015,1.018702056936701,0.5153184655352364,-0.302442469383958,0.43354809141647677,-0.6726976127263766,0.10161298557189048,-1.9472840269045966,position_local,0,json_v2
1637321410.580572,1550139821.6034749,1.0189185421301967,0.5148043107903567,-0.30449568876910565,0.43350340600960213,-0.6783287291069855,0.10054283334286183,-1.9506372935720941,position_local,0,json_v2
1637321410.81982,1550139821.9034545,1.0179602165192534,0.5156648493439886,-0.3032350795568331,0.433537566006456,-0.6844796528377106,0.10114033553543629,-1.960410632855742,position_local,0,json_v2
1637321411.168933,1550139822.1808894,1.018798181523304,0.5148493659776368,-0.3037104676107296,0.43389936233513415,-0.6956894496810823,0.09037847395430403,-1.9501109306672944,position_local,0,json_v2
1637321411.431121,1550139822.5024517,1.0198396203093747,0.5150582430763464,-0.3030278284474119,0.43374131320092046,-0.6928771751745822,0.08184272336267343,-1.959388020823646,position_local,0,json_v2
1637321411.779665,1550139822.8031132,1.01930617319169,0.5153531329289203,-0.3033051006622975,0.43381437843647475,-0.6916454508465988,0.08375340617113328,-1.9545125799664826,position_local,0,json_v2
1637321412.141527,1550139823.128385,1.0210527958712976,0.5153381831988622,-0.30320750746255154,0.43403751218510916,-0.6841516091160632,0.08962339173276092,-1.9475531104411923,position_local,0,json_v2
1637321412.388872,1550139823.4276307,1.0207724900377264,0.5149806749324691,-0.30249695215947286,0.43397266784775007,-0.6669336016829837,0.09266849593005087,-1.9360175093251497,position_local,0,json_v2
1637321412.640996,1550139823.7276561,1.0205249271413779,0.5146018571390524,-0.30252378603377045,0.43428761047689046,-0.6894470651574899,0.10020239839177524,-1.9325771039137203,position_local,0,json_v2
1637321412.980948,1550139824.0031707,1.0207989466370229,0.5142028072870387,-0.30241898733945627,0.43416972676951643,-0.7027386500540718,0.09815916683837478,-1.9271126237962397,position_local,0,json_v2
1637321413.240055,1550139824.2778552,1.0209297375616333,0.5145721278420777,-0.30412363132134174,0.4341773644286571,-0.7003882041035564,0.10029071967394475,-1.930130851964108,position_local,0,json_v2
1637321413.608048,1550139824.6282895,1.021751659898445,0.5160078186717453,-0.30309298849136546,0.43443331465382196,-0.7222297496749887,0.09745972340450491,-1.9338095548658776,position_local,0,json_v2
1637321413.969474,1550139825.0034316,1.0221307986481418,0.5142706207500649,-0.30304567333694454,0.43447070081873906,-0.7122136479203299,0.0729441895479623,-1.941804022918739,position_local,0,json_v2
1637321414.330154,1550139825.3528268,1.0232088751321267,0.5140651855315973,-0.3028250171133261,0.4346621190257287,-0.7207015074959913,0.06962840697034889,-1.9510698337077286,position_local,0,json_v2
1637321414.615482,1550139825.6530306,1.0230206827648998,0.5139643984368223,-0.30221518812740433,0.43457390924909944,-0.7367049231938665,0.05981215571674043,-1.9551305840957829,position_local,0,json_v2
1637321414.927552,1550139825.9828825,1.0231471734625437,0.5137699054641858,-0.3017670366628549,0.4346850638052458,-0.7495017486070278,0.06404839394098805,-1.9518463084019169,position_local,0,json_v2
1637321415.297777,1550139826.3282876,1.023146307923739,0.5138347598014918,-0.3035376025872726,0.43474459010281324,-0.7430021701998399,0.058125078203166036,-1.9500375899324567,position_local,0,json_v2
1637321415.570411,1550139826.6031284,1.023800274194765,0.5146670012023993,-0.3033848213273328,0.4349558390065444,-0.7326454891056113,0.04637683301148379,-1.9528423040761713,position_local,0,json_v2
1637321415.830998,1550139826.902763,1.0244116600623936,0.5145060303777518,-0.3055313402107927,0.43526601209872157,-0.7256304436932508,0.061582121584221654,-1.9624222571116154,position_local,0,json_v2
1637321416.190947,1550139827.2035146,1.0246496974279542,0.5149085764984688,-0.3056420106798983,0.43501816036167196,-0.7038400477962033,0.09453236424052565,-1.9760360435742914,position_local,0,json_v2
1637321416.410205,1550139827.5033624,1.0248902027537137,0.5153539924860377,-0.3050580554821834,0.43508384657155647,-0.7125114576143792,0.11183293954829389,-1.9723435546444537,position_local,0,json_v2
1637321416.754201,1550139827.7807217,1.0251320888883533,0.5134781721861371,-0.30584567235384463,0.43529345961670696,-0.7094605527781264,0.12616967140058988,-1.9666876487757572,position_local,0,json_v2
1637321417.120215,1550139828.1279564,1.0252483325844808,0.5148984953221343,-0.30707204902732116,0.4352177466892778,-0.7102248724156218,0.10390402471101909,-1.970879109116566,position_local,0,json_v2
1637321417.360065,1550139828.4027176,1.0250913905657262,0.5157992006196004,-0.30568492184563156,0.43532902343176827,-0.7280838600221669,0.09037211434934526,-1.9525307599360406,position_local,0,json_v2
1637321417.768417,1550139828.802625,1.0246585144853264,0.5163031287279132,-0.3052764665349793,0.43545686957562585,-0.7340052318516782,0.1065009078577429,-1.9561815948054273,position_local,0,json_v2
1637321418.082005,1550139829.0776484,1.0260000920009085,0.5152320308149786,-0.3058867990662408,0.4354290378405164,-0.7377410997434234,0.09760643105333122,-1.9533819424513759,position_local,0,json_v2
1637321418.343246,1550139829.4026241,1.0263205804551512,0.5162428821980523,-0.3061759239173216,0.4355567773917516,-0.7421721421543632,0.07059506285670682,-1.9633418568579242,position_local,0,json_v2
1637321418.798486,1550139829.803437,1.0265646176920498,0.515725252601998,-0.30565511123205075,0.43564701916270554,-0.7452836549521039,0.07644563341866543,-1.968223791327385,position_local,0,json_v2
1637321419.062769,1550139830.1531377,1.027151295095807,0.5158128874800793,-0.30707315859513673,0.4357686877345755,-0.7472340041358402,0.06988749953095938,-1.9918104211468532,position_local,0,json_v2
1637321419.399358,1550139830.4033697,1.0275553554595718,0.5158600504496108,-0.30661343010076925,0.43576228008791484,-0.7564158324828293,0.08204375753443949,-1.9969714464521273,position_local,0,json_v2
1637321419.759943,1550139830.7809105,1.0275332595368323,0.5164304516260538,-0.3057486616299746,0.43611733996783436,-0.7474990156871152,0.06274241633559464,-1.9968548452134547,position_local,0,json_v2
1637321420.130252,1550139831.1274724,1.0286390619297916,0.5166392416133535,-0.30615608422087565,0.43605914395462936,-0.7469558720502176,0.05762465971913712,-2.005556989065305,position_local,0,json_v2
1637321420.369594,1550139831.4276726,1.0291455824465026,0.5166327520923335,-0.3051335577546048,0.43610765632642895,-0.7491932808932307,0.06709923674894618,-2.0225996561705033,position_local,0,json_v2
1637321420.720131,1550139831.728994,1.0295337353435896,0.5167618286349915,-0.3059884659540122,0.4361996475714027,-0.7419095533519611,0.06299690218121473,-2.024004306336063,position_local,0,json_v2
1637321420.9746,1550139832.052867,1.029949773353039,0.516643876298733,-0.3066961356801658,0.43637809226814717,-0.7311377067521597,0.06977965984555017,-2.025311234681982,position_local,0,json_v2
1637321421.319564,1550139832.3529458,1.0304849559730163,0.5173540137413327,-0.3076740696406948,0.43633737092885694,-0.7373079657832023,0.07811925710843606,-2.0243941496501923,position_local,0,json_v2
1637321421.580013,1550139832.6531456,1.0304186076108535,0.5173997097393062,-0.3071241768964938,0.4364023294065147,-0.7428025784854994,0.08411274150975578,-2.0007785285510526,position_local,0,json_v2
1637321421.974678,1550139833.003502,1.030471277181505,0.5165010400223378,-0.3068601039513668,0.43653955251796,-0.7334627027305948,0.09263655297420471,-2.008131673387663,position_local,0,json_v2
1637321422.288568,1550139833.3032713,1.0299910921929736,0.5161762302056363,-0.3085784559282369,0.4365985436512092,-0.7254896417757952,0.08630711259933245,-2.0110762654368655,position_local,0,json_v2
1637321422.539955,1550139833.6277516,1.0302952694188603,0.5151231299872784,-0.3084330177998764,0.4368643609831034,-0.7246374880180085,0.08466619050797738,-2.0048042914057453,position_local,0,json_v2
1637321422.935106,1550139833.9531958,1.0310991537258432,0.5161942171796144,-0.30718706626029046,0.43698072059696735,-0.7231230533014624,0.08862435105777243,-1.9965635410599496,position_local,0,json_v2
1637321423.272178,1550139834.277463,1.0315961065683246,0.5159085015241608,-0.30781385066677763,0.43694068393680313,-0.7213693141658121,0.09806719455184797,-2.0013984866651504,position_local,0,json_v2
1637321423.531767,1550139834.5532455,1.0316074323873416,0.5158501595687942,-0.30832557610467787,0.4372579742563036,-0.7338475036608172,0.0927879640034677,-2.0058972694864505,position_local,0,json_v2
1637321423.870711,1550139834.8784497,1.0318932888023735,0.5159034976861647,-0.310246017969389,0.43715717057497844,-0.7318262905208707,0.09648234029236229,-2.017766378318234,position_local,0,json_v2
1637321424.127811,1550139835.1532238,1.032003987770942,0.5163973166602592,-0.30870381760351634,0.4372362157462383,-0.7397792396827001,0.07898021947152091,-2.007582817431203,position_local,0,json_v2
1637321424.471279,1550139835.4776907,1.0314552214196513,0.5152133054029744,-0.3112643859977414,0.43742349958762516,-0.7362043037491115,0.05990302450644337,-2.0143705044707283,position_local,0,json_v2
1637321424.611933,1550139835.6782367,1.0326874447170356,0.5158919482760016,-0.31082912968393844,0.4372888553760437,-0.7195861480758807,0.06758974012626023,-2.0251180658318546,position_local,0,json_v2
1637321424.960053,1550139836.0278711,1.0331567304687186,0.5155981957532156,-0.30925131436875947,0.4375151204119161,-0.7133048463117856,0.06250662502155585,-2.0372301851405688,position_local,0,json_v2
1637321425.321851,1550139836.4025035,1.0343959063510744,0.5154396817620577,-0.3103666276484385,0.43775494733877446,-0.7104712228722202,0.06712912017653823,-2.0438867994417023,position_local,0,json_v2
1637321425.793799,1550139836.7811294,1.0338127685006102,0.5146771811248171,-0.3106444067623454,0.43779445278320955,-0.7253448919906595,0.07555559329759481,-2.026040478357987,position_local,0,json_v2
1637321426.088093,1550139837.1279984,1.0344912814973763,0.5143509405051242,-0.3102928869025875,0.43787254443545565,-0.7211490133437494,0.08373807563331316,-2.018854309320586,position_local,0,json_v2
1637321426.39836,1550139837.4278183,1.034627366115848,0.5149691521598498,-0.310697002440748,0.4379243232373467,-0.7266942962290739,0.08661273048110574,-2.007613943948058,position_local,0,json_v2
1637321426.748878,1550139837.7527547,1.0342152788989303,0.5147777043898519,-0.3109344049982847,0.43800152312674884,-0.7408864957646145,0.07928316489837696,-2.0080485260485132,position_local,0,json_v2
1637321427.010978,1550139838.02776,1.0346376924342273,0.5154972695684659,-0.3103449660800947,0.43801440230505645,-0.7400638955342613,0.0962280723272334,-2.0123264785485118,position_local,0,json_v2
1637321427.371047,1550139838.428033,1.0347033760565858,0.5152364754720266,-0.30937716641459195,0.4382220719322311,-0.7413145071540311,0.08052053665022348,-2.0330646860487582,position_local,0,json_v2
1637321427.710806,1550139838.752981,1.0363121751184803,0.515025952170007,-0.3099421424678067,0.4383264452123633,-0.7516399583914656,0.08630311218367245,-2.046275497546907,position_local,0,json_v2
1637321428.071707,1550139839.0532637,1.0356939842910688,0.5153964092875,-0.31034130471079574,0.43831398338504074,-0.7751902922100234,0.0798308768391099,-2.0527829483460733,position_local,0,json_v2
1637321428.348841,1550139839.4025276,1.0350731483264832,0.5151517293477802,-0.30970133514848147,0.4385842869476176,-0.7700941054832297,0.08592997850238533,-2.0685083831357662,position_local,0,json_v2
1637321428.696182,1550139839.7534196,1.0359858165969777,0.5146800462858934,-0.30936342474467066,0.43859447580439037,-0.750284212621853,0.08071139867416442,-2.0830026451639947,position_local,0,json_v2
1637321429.03943,1550139840.0782206,1.0359769309057067,0.5154449286860459,-0.3103480308116021,0.4386198899744051,-0.7567286231042982,0.06649969357353426,-2.096793899424358,position_local,0,json_v2
1637321429.400019,1550139840.4030678,1.035967106976226,0.5149557549151216,-0.30990541669770577,0.43882973436580597,-0.7609516832180666,0.06986926047993715,-2.1098793115823233,position_local,0,json_v2
1637321429.664601,1550139840.7032387,1.036651807284464,0.5145337342297874,-0.3103930597825539,0.43891715691913963,-0.7601797797751415,0.04824631999452199,-2.1168517909811904,position_local,0,json_v2
1637321429.896156,1550139840.9532015,1.0364356297526935,0.5156920400786759,-0.31122609047130007,0.4389084785457084,-0.7776230732328041,0.053052908079673264,-2.1150820922055793,position_local,0,json_v2
1637321430.237521,1550139841.3027625,1.036392786657119,0.5152002485471785,-0.3104357129399874,0.4390082272977416,-0.790742730890159,0.04369530700716457,-2.1051210544731416,position_local,0,json_v2
1637321430.508239,1550139841.581117,1.0368732771182338,0.5147583250622743,-0.3103907113013532,0.43902957487837946,-0.7878949974339197,0.029350107235491064,-2.109177941692991,position_local,0,json_v2
1637321430.960609,1550139841.9802384,1.0365535502099814,0.51438957553002,-0.31104588686524914,0.4391621744787268,-0.7979707446620121,0.03873048696606412,-2.1219400049448263,position_local,0,json_v2
1637321431.217144,1550139842.3032677,1.0368141679912424,0.5143641530972503,-0.3126643126258081,0.4392313160767423,-0.7866143723243317,0.042028702032536364,-2.1213681658908756,position_local,0,json_v2
1637321431.581477,1550139842.6279702,1.036932517345477,0.5150346103887005,-0.3113467549702352,0.43934671219871513,-0.7847188204062137,0.021564372697901676,-2.1050482086650235,position_local,0,json_v2
1637321431.819257,1550139842.928366,1.0369872968837937,0.5139455066749906,-0.311742704779675,0.43978446598765786,-0.7775528507974248,0.03675295678282329,-2.1077111981331846,position_local,0,json_v2
1637321432.078601,1550139843.1532729,1.0371480011637286,0.5138870024430818,-0.311117072399993,0.4394087832913506,-0.7726972951317771,0.027089572261388924,-2.112949956428177,position_local,0,json_v2
1637321432.316747,1550139843.4026814,1.037941401363905,0.5133864543691514,-0.31259567413200495,0.43957488056889604,-0.7665276045146776,0.02855079677102621,-2.111553791647852,position_local,0,json_v2
1637321432.686159,1550139843.781301,1.0382764532547273,0.513387650723178,-0.31226066797790275,0.4397959919564335,-0.7656311206886187,0.04904736610651375,-2.108153474966661,position_local,0,json_v2
1637321433.05356,1550139844.0527105,1.0384077930103621,0.5135844217423852,-0.31271364882178926,0.4397518582397823,-0.759578881937101,0.06890801134276592,-2.12772092996476,position_local,0,json_v2
1637321433.388062,1550139844.4029686,1.03889272133637,0.5138799136437071,-0.31303851399176436,0.4399119334568793,-0.7600447839866216,0.055314543006324005,-2.1209413638816716,position_local,0,json_v2
1637321433.640494,1550139844.72846,1.0388215154920928,0.5136009773905488,-0.3133170706493802,0.4399490320513142,-0.766230422495084,0.05771729114629896,-2.112208274238051,position_local,0,json_v2
1637321434.010759,1550139845.0034652,1.039253744570584,0.5132489979916378,-0.312023063961677,0.4399665703272437,-0.7672624108453856,0.06487631410790956,-2.114658081541554,position_local,0,json_v2
1637321434.350741,1550139845.3531709,1.0397040013258714,0.512443455387758,-0.3121127018943452,0.4401054270804317,-0.7837603397210363,0.07117047426794959,-2.1280119803368738,position_local,0,json_v2
1637321434.63379,1550139845.652548,1.0402743928561795,0.5135374018954922,-0.3118424840744892,0.4403947508366164,-0.8006168291341074,0.06324947673163406,-2.1280441531204835,position_local,0,json_v2
1637321434.948479,1550139845.9807,1.0399440152224457,0.5125306161159398,-0.3122044372580751,0.44045367767345633,-0.8043641722324644,0.06915252395430103,-2.130214540289042,position_local,0,json_v2
1637321435.230835,1550139846.253325,1.0407950072414491,0.5121849106997104,-0.31224984059561967,0.4403745775111325,-0.8093448296859622,0.06878687484667083,-2.135395782767729,position_local,0,json_v2
